Date,VOO,QQQ,SPY,VTI,VT,VXUS,SCHD,BND,TLT,GLD,IWM,XLK,XLF,XLV,VNQ
2022-12-20,807.01,729.66,547.05,264.75,101.04,95.24,101.56,82.34,130.21,274.28,395.25,510.89,72.67,193.47,57.79
2022-12-21,798.05,724.25,552.39,263.44,100.49,95.5,101.86,82.32,129.55,273.29,395.29,525.58,72.6,191.82,58.28
2022-12-22,787.39,713.83,548.92,262.86,100.07,94.82,101.86,82.08,128.91,270.79,395.37,525.23,72.17,192.15,58.22
2022-12-23,789.43,708.64,541.15,264.43,99.7,94.88,102.11,82.4,129.51,269.38,400.85,522.39,72.92,188.82,58.06
2022-12-26,797.62,707.41,540.57,268.08,100.03,93.76,102.3,81.92,128.67,269.51,405.86,518.09,73.19,185.5,57.9
2022-12-27,810.69,702.45,538.33,266.62,100.47,94.66,101.07,81.84,128.1,270.37,414.12,506.06,74.68,189.13,57.93
2022-12-28,807.56,683.34,533.65,266.99,97.81,94.76,100.82,81.84,126.09,274.38,405.13,512.18,74.49,190.24,58.37
2022-12-29,816.18,691.47,533.0,267.97,98.73,93.31,102.19,81.86,125.82,273.24,409.91,495.88,74.42,190.53,58.36
2022-12-30,816.27,702.99,535.71,265.59,100.01,93.09,101.68,81.91,124.79,275.03,413.18,496.2,75.47,191.22,57.48
2023-01-02,815.33,709.18,535.9,265.77,99.12,93.49,101.46,82.08,124.88,275.79,408.73,495.14,75.42,191.55,57.87
2023-01-03,822.52,699.44,537.68,262.21,98.31,93.24,101.05,82.08,123.99,278.78,410.19,510.87,76.72,193.32,58.21
2023-01-04,827.98,698.08,547.13,257.95,97.95,93.04,101.02,82.0,124.1,280.16,415.78,498.26,77.22,192.33,58.37
2023-01-05,816.04,698.44,545.6,258.97,97.33,92.06,100.57,81.9,123.97,277.92,411.6,492.4,75.19,192.73,59.1
2023-01-06,827.82,704.12,547.27,258.15,97.56,92.55,101.02,81.75,125.55,274.06,414.06,491.82,76.22,193.2,59.14
2023-01-09,839.01,710.47,544.88,258.77,95.92,92.04,101.22,81.97,126.03,274.82,418.77,490.83,77.03,191.5,59.9
2023-01-10,834.45,704.32,540.76,258.85,95.01,90.32,101.9,81.81,124.29,273.7,413.29,487.44,77.89,193.74,60.88
2023-01-11,837.97,705.47,538.0,256.58,96.33,90.05,101.06,82.04,123.11,271.57,412.71,487.24,76.23,193.06,61.3
2023-01-12,842.28,709.95,535.81,256.6,95.58,90.85,100.82,82.05,123.17,268.81,414.44,479.08,75.68,194.88,60.8
2023-01-13,844.75,723.4,537.86,253.73,96.66,90.57,100.68,81.93,122.31,269.23,410.45,481.8,75.21,195.16,60.73
2023-01-16,840.76,730.25,550.03,257.18,97.0,91.98,101.09,82.1,119.58,272.62,406.06,466.64,74.52,198.06,61.6
2023-01-17,835.83,737.94,546.55,254.01,95.48,92.36,100.47,81.92,120.81,271.77,405.53,466.81,76.01,196.32,60.57
2023-01-18,836.02,739.16,544.64,253.66,96.05,92.66,101.27,82.09,121.47,273.15,409.79,463.26,76.03,194.53,60.32
2023-01-19,845.69,752.74,544.55,251.29,95.99,92.58,102.29,82.16,121.96,272.99,413.28,470.11,76.03,193.06,60.11
2023-01-20,850.43,757.07,546.83,252.76,95.64,92.55,101.5,82.01,121.41,270.17,408.96,481.88,76.53,193.37,59.54
2023-01-23,847.86,749.31,548.43,252.09,95.88,92.36,101.14,82.16,121.81,271.86,412.48,480.02,77.05,196.09,60.14
2023-01-24,854.45,763.0,555.32,250.97,96.31,92.14,100.74,82.31,121.18,269.49,408.3,489.61,74.17,198.93,60.42
2023-01-25,831.85,770.17,542.83,253.12,96.95,92.6,102.95,82.62,121.37,269.6,400.18,487.82,73.65,194.96,59.95
2023-01-26,841.28,766.32,530.82,253.31,97.99,91.86,102.63,82.88,120.54,268.91,398.48,481.63,72.49,195.48,60.38
2023-01-27,827.85,762.15,528.57,254.66,98.38,91.01,104.08,83.02,121.93,270.94,404.28,493.63,72.85,190.02,60.29
2023-01-30,825.41,765.45,534.28,252.42,97.22,90.13,103.04,82.73,120.49,268.66,407.78,497.55,72.64,191.44,59.7
2023-01-31,817.07,770.38,526.61,249.19,96.85,91.79,102.24,83.38,121.62,269.58,407.94,497.93,72.68,193.41,59.24
2023-02-01,807.46,772.75,511.87,249.56,99.4,92.24,101.71,83.02,121.67,267.79,405.96,503.03,70.99,193.43,59.55
2023-02-02,816.7,776.24,514.86,248.93,100.07,92.51,101.05,83.28,121.23,266.73,404.12,505.3,70.76,193.65,60.21
2023-02-03,813.48,793.33,516.27,250.52,102.19,91.68,100.86,83.4,121.39,258.86,404.84,505.18,71.68,193.86,59.89
2023-02-06,816.54,804.51,511.18,250.45,103.49,92.21,100.32,83.11,122.07,263.35,399.55,496.25,72.86,192.61,60.28
2023-02-07,816.56,806.92,506.64,251.06,103.75,92.14,99.69,83.08,123.34,264.6,397.95,494.74,73.48,193.42,61.38
2023-02-08,820.63,816.97,502.22,247.33,104.06,92.34,100.67,83.07,123.65,263.0,397.03,499.37,72.39,193.11,60.52
2023-02-09,821.62,806.83,502.96,251.86,104.06,91.57,101.72,83.42,122.82,260.64,390.43,498.88,73.45,194.78,60.79
2023-02-10,812.05,811.35,500.2,251.59,102.51,91.72,102.55,83.25,122.88,259.65,386.46,505.47,74.08,194.67,61.38
2023-02-13,820.08,830.33,502.76,253.37,102.56,91.4,103.03,83.19,124.58,261.23,388.61,508.52,74.01,193.28,61.33
2023-02-14,816.64,828.54,489.42,251.48,103.69,90.81,103.15,82.58,125.86,257.25,388.81,502.7,72.33,190.75,62.21
2023-02-15,805.02,820.19,485.67,252.34,103.18,91.43,102.77,83.05,126.74,257.01,387.46,493.87,73.14,187.69,63.78
2023-02-16,802.15,813.94,480.71,249.35,103.59,90.21,102.01,82.78,127.51,260.8,383.16,493.14,72.68,189.95,64.05
2023-02-17,813.91,803.25,479.76,250.53,104.4,90.69,102.35,82.87,128.19,258.44,390.93,489.91,72.99,189.26,63.9
2023-02-20,820.83,795.79,477.53,249.81,103.6,91.26,101.41,82.85,129.33,258.67,386.95,492.55,73.07,189.91,64.63
2023-02-21,818.52,792.55,481.34,250.0,103.23,90.58,100.63,82.84,128.89,263.4,388.33,488.0,74.37,192.98,65.27
2023-02-22,816.21,778.98,473.09,251.77,102.34,89.95,101.62,83.06,127.58,264.83,386.1,484.18,74.29,192.11,63.43
2023-02-23,814.12,779.6,473.5,248.95,101.63,89.79,103.24,83.51,127.66,265.16,386.43,491.59,74.31,191.13,63.44
2023-02-24,830.48,788.93,476.2,247.46,100.52,90.04,103.61,83.58,126.88,266.33,388.81,492.95,75.66,190.99,63.18
2023-02-27,833.87,780.37,484.77,248.65,99.75,89.95,104.59,83.77,125.88,265.52,382.25,488.51,75.12,191.12,63.49
2023-02-28,837.66,795.77,482.77,253.7,101.04,90.31,104.42,83.86,125.2,268.4,382.37,488.97,75.85,194.39,63.37
2023-03-01,846.21,801.37,484.46,253.49,100.26,91.74,103.32,84.14,127.56,267.59,388.26,498.67,75.7,197.16,63.32
2023-03-02,848.52,812.25,476.42,255.02,100.41,91.36,103.88,84.03,127.7,263.36,397.03,501.05,74.87,198.32,62.73
2023-03-03,846.85,806.0,465.86,254.89,100.0,90.0,104.4,84.32,128.06,262.58,396.54,505.53,74.9,200.94,63.27
2023-03-06,845.68,815.16,469.78,259.69,101.07,90.68,104.51,84.63,126.89,260.56,396.9,500.62,75.51,200.72,64.47
2023-03-07,845.51,804.43,469.96,255.52,102.28,92.05,104.34,84.93,125.13,260.03,408.12,508.1,76.7,201.33,63.88
2023-03-08,845.62,813.93,475.4,255.87,103.09,92.4,105.2,84.76,124.37,259.54,414.12,524.79,78.01,200.88,62.88
2023-03-09,851.83,816.18,469.43,252.06,103.41,91.54,104.4,84.73,125.73,262.14,411.06,519.4,77.77,198.69,62.92
2023-03-10,852.66,822.35,471.95,246.21,103.23,91.46,103.78,84.8,126.06,263.7,408.02,511.27,76.93,200.88,62.92
2023-03-13,858.97,810.66,480.49,247.02,102.19,90.59,102.96,84.44,126.64,264.33,413.1,512.88,76.68,201.91,63.77
2023-03-14,858.72,802.0,482.6,247.47,103.97,91.12,103.07,84.88,127.35,264.39,408.0,519.47,75.68,202.03,62.9
2023-03-15,859.77,808.52,484.07,246.92,103.31,90.06,102.2,84.88,126.79,262.16,413.75,519.18,75.52,202.12,62.54
2023-03-16,843.94,799.34,484.32,246.79,103.96,89.85,101.66,84.97,128.13,257.54,415.66,511.97,75.25,199.52,61.04
2023-03-17,851.65,804.48,477.35,254.13,104.96,89.08,101.12,84.83,127.53,257.84,418.54,511.57,75.9,197.89,62.01
2023-03-20,854.85,791.1,483.67,253.63,104.49,89.2,100.94,84.48,128.9,259.58,417.35,516.17,74.03,198.56,62.2
2023-03-21,863.32,800.03,481.09,254.98,105.48,88.94,99.75,84.33,129.34,259.41,414.2,513.63,73.44,197.72,61.9
2023-03-22,840.1,788.08,483.59,253.53,106.23,89.1,99.86,84.4,127.6,258.33,422.0,518.32,72.86,197.43,60.99
2023-03-23,857.08,794.03,476.66,254.36,107.89,89.15,100.92,84.59,126.89,259.38,420.85,527.06,73.87,197.33,60.16
2023-03-24,856.36,800.76,471.56,253.91,107.48,88.4,101.07,84.64,125.19,259.26,418.84,529.19,72.96,196.23,60.46
2023-03-27,865.73,794.21,478.16,253.04,106.3,88.91,102.39,84.74,126.3,262.9,418.58,529.36,73.18,194.64,59.72
2023-03-28,857.64,800.51,476.8,257.51,105.86,88.9,103.55,84.66,126.28,265.62,419.77,535.82,73.1,191.96,59.81
2023-03-29,863.01,803.61,483.55,260.5,106.1,88.14,104.25,84.81,124.17,267.77,414.48,529.85,73.99,191.79,61.21
2023-03-30,854.83,798.63,483.4,260.96,106.19,89.91,104.36,85.21,124.53,269.49,411.7,523.22,74.51,192.92,60.99
2023-03-31,850.2,788.96,475.2,255.4,105.86,90.31,104.42,85.41,124.03,266.71,408.65,521.66,74.64,190.21,60.35
2023-04-03,865.98,769.92,479.42,254.65,104.11,90.22,105.11,85.64,122.65,268.22,413.17,518.47,74.2,190.25,60.63
2023-04-04,864.83,773.77,476.95,261.28,104.58,91.37,104.82,85.73,124.22,269.11,408.72,513.07,72.67,190.81,59.8
2023-04-05,867.02,758.98,480.31,260.84,106.44,92.88,103.24,85.33,124.33,270.51,399.84,526.45,72.9,189.23,60.99
2023-04-06,874.56,760.34,480.63,263.68,106.91,92.78,103.7,85.06,124.06,271.67,390.09,542.68,73.36,191.68,61.98
2023-04-07,879.08,758.27,473.83,267.4,107.52,93.09,102.78,85.19,123.7,272.74,383.02,540.4,72.08,191.11,61.88
2023-04-10,880.74,765.21,474.78,268.08,108.11,92.31,102.01,85.2,122.29,278.84,389.74,541.48,71.1,191.03,61.27
2023-04-11,884.2,762.75,484.84,266.07,108.52,92.22,102.05,85.33,121.1,278.73,389.98,540.45,71.32,190.84,61.0
2023-04-12,904.7,760.04,487.31,260.08,109.45,92.08,102.01,85.79,122.28,280.93,392.59,549.14,71.62,187.94,60.81
2023-04-13,904.64,767.5,487.26,261.88,109.87,92.25,100.87,86.0,121.85,279.92,395.4,559.46,70.85,189.7,61.09
2023-04-14,906.79,771.2,492.42,259.99,109.61,92.55,101.05,86.35,121.88,281.8,395.84,546.08,70.41,188.18,61.83
2023-04-17,916.22,774.73,493.61,260.55,108.88,93.03,101.89,86.38,120.01,284.03,395.62,550.08,68.97,187.87,61.13
2023-04-18,926.23,779.77,494.81,257.59,108.68,93.25,100.99,86.18,118.82,284.95,400.99,540.51,70.07,188.94,61.85
2023-04-19,937.06,765.15,489.92,257.07,109.02,92.28,102.08,86.17,119.38,288.91,401.88,554.06,69.06,191.46,62.3
2023-04-20,943.16,772.9,491.22,257.28,108.76,91.55,100.82,85.96,119.73,286.89,409.13,557.84,69.51,189.72,61.96
2023-04-21,933.43,779.32,496.24,258.05,109.1,91.13,102.6,86.39,121.33,285.81,412.49,551.87,69.51,189.05,61.22
2023-04-24,948.28,769.8,492.53,255.46,109.56,90.93,102.3,86.62,122.57,286.38,409.44,550.42,70.55,191.44,61.32
2023-04-25,938.46,767.9,499.38,258.47,110.4,91.8,102.46,86.77,122.36,288.51,407.04,548.61,69.94,192.31,60.6
2023-04-26,941.59,767.97,499.16,257.13,111.69,90.88,100.91,87.12,122.81,289.0,403.47,552.99,70.02,193.53,61.32
2023-04-27,935.32,767.13,495.19,253.19,111.81,90.62,100.9,86.58,122.53,292.11,409.82,561.37,68.69,191.82,60.56
2023-04-28,935.2,770.81,500.08,253.05,110.56,91.41,101.13,86.75,124.44,290.6,407.89,552.84,67.21,191.26,60.96
2023-05-01,938.55,785.17,498.94,253.25,110.26,91.19,101.1,86.4,125.53,287.96,403.95,567.33,67.68,191.06,60.92
2023-05-02,941.85,796.34,502.74,253.75,110.34,91.59,100.67,86.41,125.7,288.75,405.74,580.36,66.34,189.7,60.55
2023-05-03,946.05,783.65,501.57,257.14,108.59,91.5,99.93,86.33,125.9,288.64,405.4,573.73,66.19,186.98,60.5
2023-05-04,960.93,790.26,501.51,256.69,109.96,91.73,100.9,86.52,127.29,289.99,407.07,574.72,66.97,186.22,61.26
2023-05-05,965.51,803.96,504.07,256.52,110.14,91.57,100.96,86.6,127.86,289.99,416.92,588.75,67.56,188.53,60.45
2023-05-08,963.74,808.35,505.67,253.97,110.55,92.14,102.28,86.97,129.37,289.25,421.88,599.24,67.08,188.71,60.19
2023-05-09,972.98,819.95,496.36,256.06,111.92,90.91,101.88,86.82,127.24,289.15,422.19,596.87,65.9,191.08,59.69
2023-05-10,984.38,841.22,491.31,256.63,111.34,90.64,101.56,87.02,127.69,289.28,414.87,604.03,66.3,191.46,59.69
2023-05-11,973.43,852.57,495.84,255.73,111.94,90.9,102.27,87.08,127.2,288.63,412.42,629.55,67.33,190.26,59.24
2023-05-12,979.38,855.76,495.44,251.25,111.87,91.36,100.96,86.64,128.9,288.22,416.28,630.92,66.85,192.48,58.07
2023-05-15,986.34,867.53,493.21,254.8,111.73,92.58,99.99,86.4,130.42,287.33,410.3,625.84,66.27,192.93,57.4
2023-05-16,984.04,869.63,487.09,251.96,111.01,92.29,100.93,86.37,130.46,289.42,421.53,627.78,65.9,194.65,58.48
2023-05-17,997.3,870.41,482.33,250.68,112.68,93.52,100.0,86.68,131.99,289.95,421.78,630.37,66.35,192.9,58.66
2023-05-18,996.36,867.08,473.33,251.64,112.35,93.0,98.55,86.82,133.78,295.37,422.2,626.24,67.29,194.75,58.82
2023-05-19,998.01,884.67,473.08,248.92,113.08,94.12,100.1,86.51,133.86,295.83,418.83,630.52,66.37,196.67,58.65
2023-05-22,996.86,876.08,470.61,245.52,111.25,94.82,99.0,86.48,136.37,294.57,421.61,620.01,65.27,197.26,58.64
2023-05-23,997.48,893.51,466.52,240.71,112.45,94.09,99.19,87.04,136.35,301.08,415.63,614.73,67.02,195.94,58.37
2023-05-24,987.62,899.67,466.42,242.47,113.53,94.37,99.28,87.08,136.14,302.17,427.13,621.63,66.91,195.95,58.74
2023-05-25,974.65,884.35,468.23,241.33,113.67,94.35,97.04,87.0,137.04,304.7,434.39,606.96,67.13,197.09,58.82
2023-05-26,989.8,888.97,477.7,248.12,113.49,94.9,96.86,87.15,136.69,306.25,439.95,614.99,66.63,197.58,58.06
2023-05-29,982.35,865.98,471.08,245.91,113.93,94.74,97.26,87.37,136.79,307.88,432.42,598.28,67.02,198.72,58.25
2023-05-30,973.62,873.32,476.45,243.89,116.27,94.51,97.58,87.25,138.26,309.3,433.71,584.35,67.77,200.58,56.64
2023-05-31,954.27,883.58,481.04,242.7,114.5,95.67,98.34,87.4,138.29,306.59,440.49,580.73,68.03,199.52,56.93
2023-06-01,948.96,877.51,477.71,243.37,115.33,95.62,98.06,87.32,136.53,307.58,443.95,583.45,69.39,197.57,56.03
2023-06-02,937.55,879.4,478.83,242.41,114.44,96.34,98.67,87.53,136.92,304.32,438.52,594.59,69.16,197.59,55.99
2023-06-05,952.54,901.57,476.97,243.93,114.47,96.17,98.16,87.59,136.21,303.96,435.11,595.48,68.98,197.1,55.25
2023-06-06,962.09,896.36,478.01,241.79,114.26,97.62,97.06,87.73,137.11,302.22,432.8,593.88,69.19,198.56,55.27
2023-06-07,956.29,884.94,485.04,238.75,113.87,97.06,96.07,87.53,137.84,303.18,429.68,599.07,69.58,196.76,55.65
2023-06-08,977.1,901.99,488.03,234.8,113.9,96.56,94.96,87.31,139.38,304.08,438.13,592.27,69.78,198.62,56.62
2023-06-09,986.63,924.83,490.59,229.98,112.8,97.88,95.78,87.58,140.35,305.35,427.7,593.83,68.79,201.08,55.64
2023-06-12,984.07,925.42,488.8,228.96,113.86,97.53,94.63,87.57,141.52,306.14,431.4,584.39,69.06,201.16,56.28
2023-06-13,961.3,937.76,482.16,228.42,112.1,98.93,94.88,87.66,140.81,304.69,424.55,585.47,68.79,201.36,56.38
2023-06-14,982.56,954.17,481.42,227.17,112.67,99.74,94.71,87.59,141.68,304.12,419.58,584.84,68.36,200.08,56.11
2023-06-15,970.13,945.81,487.12,229.95,112.39,99.63,94.67,87.85,143.8,306.48,409.12,578.74,68.41,199.21,56.61
2023-06-16,955.51,940.59,480.31,232.72,111.27,98.06,95.76,87.69,143.06,309.23,406.45,580.47,67.69,198.58,56.48
2023-06-19,965.2,955.74,475.73,232.1,111.51,98.07,95.46,87.66,145.02,306.4,414.35,582.16,66.84,201.2,56.95
2023-06-20,987.91,976.6,476.5,228.27,110.02,98.19,95.97,87.89,144.43,302.63,415.9,592.06,64.88,201.16,56.33
2023-06-21,1001.3,984.1,472.28,227.16,110.09,99.23,96.04,88.22,143.51,300.91,409.78,579.31,66.19,198.9,55.94
2023-06-22,1007.11,973.78,468.95,225.98,108.75,100.64,95.96,88.09,143.85,303.55,415.2,579.12,66.63,199.44,56.56
2023-06-23,1013.25,998.74,467.27,224.69,109.23,100.06,97.81,88.64,144.64,306.64,421.8,573.43,66.57,200.98,57.53
2023-06-26,1021.9,992.65,461.45,223.31,108.38,100.8,96.69,88.74,145.64,304.4,422.52,580.75,66.09,201.02,57.53
2023-06-27,1029.72,989.05,457.4,222.04,107.99,101.51,97.75,88.46,144.6,305.23,433.52,587.23,63.96,203.71,55.73
2023-06-28,1032.94,993.91,460.64,221.33,108.31,102.5,98.31,88.57,145.08,309.89,438.18,591.78,63.45,205.2,55.62
2023-06-29,1034.45,1013.96,455.15,220.11,107.61,102.98,97.97,88.48,144.34,311.02,442.12,586.44,63.99,203.39,55.66
2023-06-30,1034.33,1025.47,448.48,220.65,107.59,101.24,99.31,88.61,142.73,314.71,437.82,594.05,64.7,202.49,55.53
2023-07-03,1027.46,1031.44,446.01,221.5,106.19,101.13,97.85,88.61,141.74,317.36,441.46,581.88,65.19,202.98,55.76
2023-07-04,1025.22,1038.08,449.29,219.7,106.82,100.13,97.47,88.64,140.95,315.07,442.84,568.3,65.33,200.09,55.47
2023-07-05,1009.31,1039.26,448.65,222.45,108.52,99.98,96.54,88.39,141.51,314.66,445.91,558.66,66.32,200.77,56.02
2023-07-06,1008.85,1047.19,446.87,220.49,111.23,100.87,96.91,88.68,142.76,314.82,442.25,558.8,66.1,197.73,55.29
2023-07-07,999.91,1014.44,447.25,217.23,111.36,101.17,96.06,88.37,141.18,315.17,443.14,564.42,66.93,199.61,56.09
2023-07-10,989.96,1011.25,440.07,218.11,112.18,102.22,96.44,88.07,141.56,317.61,438.75,541.55,66.66,201.29,57.09
2023-07-11,992.11,1014.93,442.32,216.53,110.46,102.56,96.33,88.18,140.32,318.74,427.06,551.86,66.02,202.27,56.52
2023-07-12,1005.63,1000.82,444.12,217.29,111.96,101.41,95.99,88.64,140.99,311.16,432.6,553.26,65.29,201.16,55.95
2023-07-13,1014.84,1006.28,442.59,212.46,112.77,99.18,96.34,88.55,140.34,307.89,424.58,541.63,64.53,201.55,56.23
2023-07-14,1000.26,1004.29,446.99,215.36,112.32,99.34,96.16,88.76,139.24,302.44,425.32,542.78,65.03,200.72,55.49
2023-07-17,991.39,1027.1,442.43,216.83,113.59,99.18,95.34,89.07,140.09,302.95,427.27,551.38,64.51,198.98,55.2
2023-07-18,1000.67,1048.07,447.33,213.86,113.38,98.36,97.57,89.31,139.48,303.62,429.2,556.36,63.78,198.48,55.91
2023-07-19,991.86,1042.54,448.18,210.97,112.96,96.91,97.22,89.23,139.16,304.39,427.84,565.23,64.32,199.79,56.39
2023-07-20,990.22,1041.18,446.95,214.4,113.47,96.31,95.49,88.93,136.83,302.08,429.47,554.93,64.58,199.95,57.67
2023-07-21,995.84,1040.83,447.06,213.01,112.45,96.17,94.87,88.33,137.82,303.82,432.19,552.14,65.31,202.6,57.8
2023-07-24,987.2,1035.52,446.81,211.43,113.5,96.76,93.92,88.26,138.69,305.67,436.37,545.46,65.71,204.05,57.42
2023-07-25,988.66,1038.69,452.15,207.01,112.49,96.95,94.6,88.6,138.71,302.6,446.07,558.84,65.17,205.33,57.47
2023-07-26,976.67,1029.38,447.75,206.42,111.48,98.35,94.88,88.3,137.12,299.04,447.56,564.19,65.25,202.5,57.39
2023-07-27,971.58,1015.33,444.72,206.07,110.63,97.48,95.23,88.5,138.38,299.11,448.1,586.85,65.37,202.08,57.32
2023-07-28,974.98,1023.9,449.27,207.57,111.41,98.26,94.98,88.25,137.69,303.57,443.16,583.47,64.71,200.27,57.33
2023-07-31,960.77,1032.63,446.94,204.92,110.84,98.33,94.8,88.29,137.23,307.87,445.77,578.02,63.92,200.04,56.74
2023-08-01,965.22,1022.78,450.93,202.07,109.57,98.96,94.55,88.5,139.64,309.36,449.69,577.29,63.45,198.9,56.94
2023-08-02,965.51,1034.93,458.37,203.03,109.02,98.61,94.52,88.32,138.91,307.59,448.78,588.73,64.94,198.33,56.05
2023-08-03,971.01,1027.31,456.83,205.06,109.03,99.57,95.21,88.38,139.7,309.9,452.04,586.17,64.66,200.27,55.61
2023-08-04,973.52,1031.2,459.97,202.11,107.93,99.85,95.51,88.28,140.31,308.82,450.55,587.6,65.58,201.2,55.55
2023-08-07,986.53,1042.47,455.16,204.28,106.87,99.28,95.94,88.48,140.73,306.95,454.54,588.8,65.26,203.07,54.15
2023-08-08,988.17,1042.65,458.6,204.44,108.9,99.3,96.37,88.56,141.04,301.64,459.95,589.55,65.94,200.29,54.64
2023-08-09,984.63,1049.24,459.67,206.65,108.11,99.12,97.1,88.58,141.45,301.96,465.34,584.64,66.64,200.48,53.38
2023-08-10,986.24,1043.04,461.92,206.61,107.84,99.57,97.37,89.03,141.76,300.48,466.21,583.94,67.38,202.28,53.8
2023-08-11,991.77,1041.08,459.31,201.79,107.53,98.56,97.7,89.23,141.71,300.78,460.29,582.9,67.7,205.05,53.03
2023-08-14,992.7,1039.0,452.3,201.59,107.17,98.57,98.69,89.04,143.34,295.19,456.92,583.26,68.78,202.34,52.81
2023-08-15,993.56,1029.84,454.65,203.71,107.8,98.94,98.19,89.03,141.93,295.67,460.53,591.3,69.1,201.81,53.13
2023-08-16,987.44,1028.16,445.98,202.09,108.74,98.99,97.54,89.02,143.04,289.86,474.92,606.15,70.47,203.73,54.47
2023-08-17,981.72,1008.71,444.84,201.44,108.48,100.2,96.63,89.05,143.94,292.51,473.07,599.52,69.2,203.48,54.56
2023-08-18,969.18,1003.07,448.99,201.2,107.34,100.91,96.81,89.77,144.71,293.83,475.98,596.69,69.5,201.93,53.35
2023-08-21,985.66,1000.07,450.0,195.78,108.58,100.93,95.38,89.89,145.94,293.23,472.83,590.3,69.75,199.26,53.95
2023-08-22,974.55,997.44,458.48,198.97,108.53,101.15,95.78,89.32,145.85,294.65,467.22,592.25,69.03,197.68,53.82
2023-08-23,968.63,995.0,463.12,197.37,110.23,101.44,95.73,89.18,143.8,292.36,463.42,588.25,69.51,194.82,53.88
2023-08-24,962.52,994.81,460.46,198.41,108.08,101.83,96.66,88.65,143.74,292.6,451.45,590.63,68.36,195.01,54.24
2023-08-25,971.12,1001.42,460.78,198.34,108.31,100.22,96.17,88.56,142.67,294.58,459.32,600.09,67.88,196.63,52.89
2023-08-28,968.87,1013.05,460.78,200.79,110.18,99.98,96.05,88.02,141.89,287.18,446.6,579.51,66.36,194.53,52.91
2023-08-29,980.76,1005.36,454.09,201.66,109.88,98.7,96.97,87.79,140.57,286.2,445.29,583.87,67.56,195.06,52.68
2023-08-30,974.98,990.71,450.25,201.3,109.7,99.84,98.1,87.38,140.08,286.21,438.86,580.56,67.41,196.6,53.43
2023-08-31,978.02,978.3,448.06,199.7,110.02,99.82,97.6,87.5,139.46,285.82,434.15,584.68,69.09,196.68,53.89
2023-09-01,970.76,972.87,439.64,201.3,109.52,99.67,97.78,87.51,136.96,289.3,441.85,577.84,69.74,193.97,52.91
2023-09-04,990.9,969.14,440.03,197.83,109.26,100.49,98.05,87.6,137.7,286.71,443.14,587.83,70.12,194.72,53.68
2023-09-05,980.25,960.32,439.18,199.14,108.97,100.89,98.39,87.58,140.02,285.32,437.93,595.69,69.68,194.71,53.97
2023-09-06,983.59,945.21,432.43,197.16,108.41,99.91,98.22,87.21,140.67,280.91,434.85,600.81,68.88,194.53,53.04
2023-09-07,989.95,940.34,434.27,199.59,109.62,99.88,99.29,87.36,140.47,284.45,430.83,607.84,69.31,193.67,53.09
2023-09-08,994.29,943.05,437.4,199.99,110.1,99.61,97.79,87.9,140.42,283.94,430.76,601.99,69.28,193.91,53.73
2023-09-11,993.02,950.68,438.53,201.3,110.39,98.11,97.49,88.02,139.98,282.99,431.87,597.26,68.25,194.86,53.01
2023-09-12,992.28,944.57,437.38,201.55,111.21,97.54,97.89,87.91,140.09,282.94,442.36,603.91,67.1,199.06,53.86
2023-09-13,993.16,940.21,440.01,198.31,110.99,97.41,98.3,87.53,140.06,284.48,431.85,597.92,66.4,199.34,52.95
2023-09-14,992.25,929.8,443.03,196.79,110.28,97.34,99.42,87.29,139.18,285.36,431.83,610.32,67.79,202.08,52.49
2023-09-15,1001.76,929.98,444.51,198.14,109.73,96.09,100.44,87.42,140.96,291.61,430.29,608.02,69.52,202.81,51.95
2023-09-18,1023.17,920.59,441.24,198.54,109.77,97.09,100.24,87.73,139.39,292.76,435.59,612.68,69.7,202.72,52.77
2023-09-19,1018.26,927.79,442.59,200.85,108.78,97.03,101.35,87.81,140.16,291.72,437.71,630.95,69.85,203.07,52.5
2023-09-20,1005.57,907.47,447.78,201.71,108.34,97.09,100.8,88.04,140.06,290.45,441.14,625.22,69.6,200.97,51.82
2023-09-21,1005.21,903.89,445.45,199.97,107.89,97.46,101.61,88.25,142.09,289.58,443.23,626.26,68.89,201.6,52.1
2023-09-22,1030.19,907.86,454.48,198.56,109.95,96.81,103.15,88.4,142.46,286.09,438.2,635.86,69.99,198.15,52.51
2023-09-25,1022.86,910.5,452.42,198.85,107.3,97.23,104.22,88.23,142.09,286.25,445.07,644.7,71.5,196.73,52.92
2023-09-26,1039.19,941.94,452.76,194.59,107.17,96.94,104.35,88.29,141.83,288.16,449.72,642.23,70.8,197.01,52.77
2023-09-27,1056.16,946.65,450.08,197.76,108.83,96.2,104.11,88.06,141.89,286.78,455.09,638.09,70.76,199.17,52.94
2023-09-28,1051.13,935.24,451.22,198.68,108.99,96.71,102.85,88.08,140.67,284.95,462.51,636.48,70.43,201.77,52.57
2023-09-29,1057.29,934.67,443.99,201.08,109.75,98.01,103.15,88.18,139.87,288.55,465.13,649.71,70.12,201.43,53.59
2023-10-02,1074.06,914.31,441.89,198.17,109.89,98.67,102.25,88.66,137.99,285.25,473.99,647.66,71.08,201.8,54.3
2023-10-03,1070.72,913.93,437.53,200.6,109.28,99.5,101.63,88.3,137.04,280.49,476.44,648.82,70.05,203.64,54.98
